OCRN_YR,OCRN_YMD,DAM_AMT,DCSD_CNT,OCRN_MM,ADDR,CSTS_CNT,YMAP_CRTS,ROAD_NM_ADDR,RSN_,XMAP_CRTS,SN,GEOM,INJPSN_CNT
2012,23,850000,0,08,울산광역시 북구 화봉동 456-11,0,4244361.313,,우수침투에 의한 지반약화,14401603.08,123,POINT(14401603.077 4244361.3125999998),0
2012,23,30135,0,08,경상북도 포항시 남구 장흥동 산46,0,4298795.18,,태풍·호우로 인한 사면 붕괴,14401751.07,124,POINT(14401751.0722 4298795.1804),0
2012,23,0,2,08,강원도 강릉시 옥계면 남양리 산187,3,4519010.85,,산사면 토석붕락(35만톤),14360071.42,125,POINT(14360071.422 4519010.8501000004),1
2012,23,64289,0,08,경상북도 포항시 북구 송라면 화진리 산34,0,4333353.802,,태풍·호우로 인한 도로 산사태,14402027.77,126,POINT(14402027.7721 4333353.8016999997),0
2012,23,60271,0,08,경상북도 포항시 남구 장기면 모포리 84,0,4291603.733,,태풍·호우로 인한 사면 붕괴,14418747.37,127,POINT(14418747.371300001 4291603.7330999998),0
2012,23,234708,0,08,경상북도 포항시 남구 이동 산12-1,0,4305493.06,,태풍·호우로 인한 도로 절개지 붕괴,14397181.1,128,POINT(14397181.103499999 4305493.0597000001),0
2012,23,60271,0,08,경상북도 포항시 남구 연일읍 중명리 산16,0,4297207.706,,태풍·호우로 인한 도로 산사태,14395446.01,129,POINT(14395446.007200001 4297207.7059000004),0
2012,23,703164,0,08,경상북도 포항시 남구 대송면 홍계리 산29,0,4293584.528,,태풍·호우로 인한 도로 산사태,14396935,130,POINT(14396935.001499999 4293584.5277000004),0
2012,23,91396,0,08,경상북도 포항시 북구 용흥동 600-1,0,4306122.696,,태풍·호우로 인한 도로 절개지 붕괴,14398823.78,131,POINT(14398823.776799999 4306122.6957999999),0
2012,25,0,0,08,강원도 원주시 신림면 금창리 755-2,0,4472509.525,,소나무가 지반이 깎이면서 도로 및 전신주로 넘어감,14252533.88,132,POINT(14252533.877 4472509.5251000002),0
2012,28,0,1,08,전라북도 김제시 흥사동 367-1,1,4277353.237,,"태풍""블라벤""의 강한바람으로 교회건물 벽돌이
 사고자의 머리로 떨어져 사망",14126053.57,133,POINT(14126053.5743 4277353.2369999997),0
2012,28,0,0,08,충청북도 옥천군 청산면 판수리 466-1,0,4346337.836,,감나무 쓰러짐으로 주택 붕괴 위험,14227548.73,134,POINT(14227548.7259 4346337.8355999999),0
2012,29,0,0,08,충청북도 진천군 광혜원면 죽현리 464,0,4432607.466,,태풍으로 인한 비닐하우스 붕괴,14185304.58,135,POINT(14185304.5778 4432607.4660999998),0
2012,29,0,0,08,충청북도 영동군 용산면 청화리 116-2,0,4341783.995,,태풍볼라벤으로 샌드위치판넬 지붕 붕괴,14231296.13,136,POINT(14231296.132999999 4341783.9951999998),0
2012,29,0,0,08,충청북도 영동군 용산면 산저리 300,0,4332790.985,,태풍볼라벤으로 야산나무전복에 의한 주택 붕괴위험,14229968.68,137,POINT(14229968.6834 4332790.9852),0
2012,29,0,0,08,울산광역시 울주군 언양읍 직동리 351,0,4243022.528,,폭우 인한 제방유실,14375296.85,138,POINT(14375296.849400001 4243022.5279000001),0
2012,30,0,0,08,광주광역시 광산구 운수동 369,0,4184675.988,,"태풍  ""덴빈""에 의한 사면붕괴",14112608.08,139,POINT(14112608.077199999 4184675.9874999998),0
2012,30,8000,0,08,광주광역시 서구 덕흥동 806-1 선,0,4186681.345,,강우로 인한 성토사면 유실,14118748.39,140,POINT(14118748.387399999 4186681.3454),0
2012,31,0,0,08,광주광역시 광산구 소촌동 산29-1,0,4184740.582,,"태풍 ""덴빈""으로 인해 경사지 붕괴(L=15m, H=30m)",14116001.84,141,POINT(14116001.843900001 4184740.5822999999),0
2012,16,89649,0,09,경상남도 통영시 정량동 427,0,4143073.129,,2012년 태풍 산바 피해,14297732.21,142,POINT(14297732.213099999 4143073.1291),0
2012,16,73400,0,09,경상남도 통영시 정량동 630,0,4142725.963,,2012년 태풍 산바 피해,14298237.9,143,POINT(14298237.9036 4142725.963),0
2012,17,56600,0,09,경상남도 창원시 의창구 북면 지개리 산96,0,4203341.688,,태풍 산바 영향에 따른 집중호우 등,14317490.55,144,POINT(14317490.545299999 4203341.6881999997),0
2017,14,0,0,07,충청북도 청주시 청원구 내수읍 도원리 208-2,0,4398529.245,충청북도 청주시 청원구 내수읍 내수도원길 52-8,집중호우,14197279.08,498,POINT(14197279.0844 4398529.2445999999),0
2017,17,7442,0,07,강원도 원주시 무실동 1555-55,0,4482665.309,,소하천제방 붕괴,14239751.53,499,POINT(14239751.5286 4482665.3091000002),0
2017,17,20000,0,07,강원도 원주시 판부면 신촌리 1195-84,0,4481141.847,,도로사면 유실,14245972.8,500,POINT(14245972.7962 4481141.8465),0
2017,17,3497,0,07,강원도 원주시 가현동 290-1,0,4494780.5,,소하천제방 붕괴,14241912.11,501,POINT(14241912.1074 4494780.5004000003),0
2017,17,2000,0,07,강원도 원주시 부론면 단강리 1193-1,0,4461576.962,,도로사면 유실,14225468.08,502,POINT(14225468.08 4461576.9621000001),0
2017,17,9000,0,07,강원도 원주시 부론면 정산리 2049-1,0,4464954.69,,도로사면 유실,14221520.95,503,POINT(14221520.950300001 4464954.6902999999),0
2017,10,0,0,08,울산광역시 동구 방어동 산 54-1,0,4230618.931,,붕괴,14407594.4,504,POINT(14407594.397299999 4230618.9304999998),0
2017,26,0,0,08,경기도 평택시 팽성읍 신대리 21-40(평택호 횡단도로 교량 공사현장),0,4430891.248,,접속교 상부슬라브(ILM공법) 압출 후 상판 전도,14136489.78,505,POINT(14136489.778200001 4430891.2482000003),0
2017,11,0,0,09,부산광역시 서구 서대신동1가 222-26번지,0,4178528.416,,집중호우로 인한 흙막이 시설 붕괴,14361879.42,506,POINT(14361879.4169 4178528.4158999999),0
2017,11,30000,0,09,부산광역시 중구 동광동 5가 15-57,0,4178602.604,부산광역시 중구 동영로7번길 10-16 (동광동5가),집중호우로 인한 노후 주택 붕괴,14363905.61,507,POINT(14363905.611300001 4178602.6041999999),0
2017,23,6800000,1,10,경기도 용인시 처인구 양지면 제일리 산 48-1 외 5필지,10,4472545.418,,건축구조체(PC슬래브) 미시공된 상태에서 무리한 흙막이 가시설 해체작업으로 인해 토사가 붕괴되면서 건축옹벽 타격,14172480.24,508,POINT(14172480.234999999 4472545.4177999999),9
2017,25,0,0,11,인천광역시 부평구 갈산동 124-62,0,4512049.043,인천광역시 부평구 갈산로9번길 4-12(갈산동),담장 붕괴,14107235.03,509,POINT(14107235.034399999 4512049.0433999998),0
2018,08      ,0,0,01,인천광역시 부평구 부평동 760-758,0,4507140.668,인천광역시 부평구 안남로 22번길 6-1,옹벽 일부 붕괴,14105936.13,510,POINT(14105936.1336 4507140.6683999998),0
2018,10,0,0,02,서울특별시 중구 신당동 432-1938,0,4516298.585,서울특별시 중구 동호로11아길 12-2 (신당동),"단층주택 기초부분의 석축일부 붕괴,석축의 하부부분이 결빙되어 있고 이것이 해빙되면서 붕괴되었을 것으로 추정",14138149.29,511,POINT(14138149.285700001 4516298.585),0
2018,15,0,0,03,부산광역시 동래구 칠산동 2-20,0,4191897.558,부산광역시 동래구 칠산로51번길 16-1(칠산동),우천으로 인한 재개발구역 내 방치된 공가 축대 붕괴,14370730.51,512,POINT(14370730.5118 4191897.5584),0
2018,12,2200,0,04,서울특별시 은평구 불광동 244-94,0,4525165.75,서울특별시 은평구 통일로68가길 18-14(불광동),우기시 노후화로 인한 붕괴,14129812.8,513,POINT(14129812.800000001 4525165.7501999997),0
2018,17,0,0,05,서울특별시 은평구 신사동 1-151,0,4523076.582,서울특별시 은평구 갈현로4길 40-7(신사동),집중호우에 의한 노후석축 붕괴,14128023.14,514,POINT(14128023.137800001 4523076.5823999997),0
2018,03      ,0,0,06,서울특별시 용산구 한강로2가 224-2,1,4512893.313,서울특별시 용산구 서빙고로3길 37,수사중,14133889.41,515,POINT(14133889.406099999 4512893.3134000003),1
2018,02      ,0,0,07,서울특별시 은평구 신사동 38-40,0,4522384.347,"서울특별시 은평구 가좌로 304(신사동, 로얄패밀리하우스)",집중호우에 의한 붕괴,14127701.43,516,POINT(14127701.428300001 4522384.3469000002),0
2018,05      ,0,0,07,경상북도 영양군 입암면 신사리 산 8-1,0,4384334.169,,낙석,14368996.17,517,POINT(14368996.169299999 4384334.1692000004),0
2018,10,1500,0,07,서울특별시 은평구 갈현동 285-111,0,4526561.463,서울특별시 은평구 갈현로37가길 8-11 (갈현동),석축 위 미장 몰탈 탈락,14127961.89,518,POINT(14127961.890799999 4526561.4633999998),0
2018,24,0,0,08,전라남도 곡성군 죽곡면 연화리 58-16,0,4181465.633,,논둑 붕괴,14170934.61,519,POINT(14170934.614499999 4181465.6329999999),1
2018,04      ,0,0,09,전라북도 전주시 완산구 동완산동 453,0,4274406.804,전라북도 전주시 완산구 완산4길 30-15,폭우로 인한 석축 붕괴,14153393.77,520,POINT(14153393.772399999 4274406.8035000004),0
2019,20,0,0,07,전라남도 여수시 남산동 109,0,4127419.641,,폭우로 인한 법면 유실,14218760.35,521,POINT(14218760.347899999 4127419.6409),0
2019,20,0,0,07,전라남도 여수시 웅천동 1444-1,0,4128413.684,전라남도 여수시 신월로 239-14,폭우로 인한 법면 유실,14213659.18,522,POINT(14213659.1765 4128413.6839999999),0
2019,20,0,0,07,전라남도 여수시 웅천동 541-1,0,4130288.945,,폭우로 인한 법면 유실,14213146.2,523,POINT(14213146.2041 4130288.9445000002),0
2019,21,0,0,07,전라남도 여수시 소라면 죽림리 1104,0,4132303.416,,폭우로 인한 법면 유실,14207967.19,524,POINT(14207967.191099999 4132303.4156999998),0
2019,07      ,21000,0,09,경기도 평택시 서탄면 마두리 393-3,0,4453129.996,경기도 평택시 서탄면 정문회화로 291-97,태풍으로 인한 주택 반파,14138377.09,525,POINT(14138377.0878 4453129.9956999999),0
,,15320,0,,전라남도 장흥군 유치면 운월리 산227-8,0,4142227.574,,폭우로 인한 법면 유실,14122119.15,526,POINT(14122119.1482 4142227.574),0
2011,09      ,0,0,08,충청북도 진천군 광혜원면 금곡리 89,0,4435146.842,,태풍으로 인한 가옥붕괴,14187020.78,527,POINT(14187020.776900001 4435146.8424000004),0
2012,29,0,0,08,충청북도 진천군 광혜원면 죽현리 464,0,4432616.959,,태풍으로 인한 비닐하우스 붕괴,14185368.68,528,POINT(14185368.6843 4432616.9589999998),0
2014,18,40000,0,08,울산광역시 중구 동동 399,0,4242156.309,울산광역시 중구 산전3길 3,배수불량에 따른 사면붕괴,14399184.37,529,POINT(14399184.3718 4242156.3090000004),0
2014,18,32712,0,08,울산광역시 중구 태화동 20-3 태화동행정복지센터,0,4239796.5,울산광역시 중구 유곡로 45 태화동행정복지센터,집중호우에 따른 사면붕괴,14394107.42,530,POINT(14394107.423699999 4239796.4998000003),0
2015,30,26000,0,06,,0,4436907.069,충청북도 진천군 광혜원면 구암길 225,국지성 집중호우로 인한 제방 붕괴,14183884.02,531,POINT(14183884.0163 4436907.0689000003),0
2016,05      ,0,0,07,서울특별시 종로구 필운동 32-1,2,4519910.577,서울특별시 종로구 사직로9길 22,호우로 인한 축대 붕괴,14133977.94,532,POINT(14133977.9442 4519910.5771000003),2
2019,05      ,0,0,09,서울특별시 종로구 필운동 283-2,0,4519654.232,서울특별시 종로구 사직로8길 5-11,노후화로 인한 지붕 붕괴,14134201.23,533,POINT(14134201.227 4519654.2318000002),0
2019,07      ,0,0,09,서울특별시 구로구 오류동 산43-40번지,0,4507715.741,,태풍 링링으로 인한 가림막 붕괴,14118987.87,534,POINT(14118987.870100001 4507715.7405000003),0
2019,07      ,0,0,09,서울특별시 구로구 오류동 1-51번지,0,4508715.829,,태풍 링링으로 인한 가림막 이탈| 붕괴 위험,14119242.24,535,POINT(14119242.235099999 4508715.8290999997),0
2019,02      ,9997,0,10,경상남도 밀양시 무안면 모로리 산2-1,0,4227195.836,,폭우로 인한  유실,14320163.51,536,POINT(14320163.5076 4227195.8364000004),0
2019,02      ,9997,0,10,경상남도 밀양시 초동면 오방리 산35,0,4221897.647,,폭우로 인한  유실,14321748.29,537,POINT(14321748.2853 4221897.6464999998),0
2019,02      ,9997,0,10,경상남도 밀양시 부북면 용지리 산2-1,0,4235322.18,,폭우로 인한  유실,14331640.84,538,POINT(14331640.8366 4235322.1798999999),0
2020,25,0,0,02,충청북도 청주시 서원구 현도면 하석리 산74번지,0,4365201.982,,폭우로 인한 법면 유실,14189135.74,539,POINT(14189135.7359 4365201.9818000002),0
2020,10,0,0,05,강원도 양구군 양구읍 군량리 산77-1,0,4603270.793,,"강우에 따른 지반약화로
낙석 발생",14245499.58,540,POINT(14245499.577099999 4603270.7933999998),0
2020,30,0,0,06,서울특별시 구로구 궁동 산14-10번지,0,4508483.757,,집중호우로 인한 담장 붕괴,14119124.57,541,POINT(14119124.5704 4508483.7573999995),0
2020,13,0,0,07,전라남도 나주시 오량동 3-20,0,4162206.895,전라남도 나주시 가야길,폭우로 인한 법면 유실,14101409.63,542,POINT(14101409.631899999 4162206.8953999998),0
2020,22,0,0,07,서울특별시 종로구 사직동 315-3,0,4519160.69,서울특별시 종로구 경희궁3가길35,노후화로인한 담장전도,14133820.46,543,POINT(14133820.464400001 4519160.6902999999),0
2020,23,0,0,07,부산광역시 동구 좌천동 780-1,0,4182218.587,부산광역시 동구 증산로 83,폭우로 인한 석축 붕괴,14365999.7,544,POINT(14365999.6976 4182218.5872999998),0
2020,23,13757,0,07,부산광역시 부산진구 전포동 산48-3번지,0,4184824.924,부산광역시 부산진구 진남로328번길 54,집중호우로 인한 산사면 밀림,14368572.96,545,POINT(14368572.958900001 4184824.9240000001),0
2020,28,0,0,07,광주광역시 남구 봉선동 610-17,0,4180758.517,,폭우로 인한 법면 유실,14127001.76,546,POINT(14127001.760199999 4180758.5170999998),0
2012,17,0,0,09,울산광역시 울주군 상북면 이천리 218,0,4241569.335,,폭우 인한 상수도관로파손,14361922.41,201,POINT(14361922.410399999 4241569.3346999995),0
2012,17,0,0,09,울산광역시 울주군 상북면 등억알프스리 100-1,0,4239480.211,,폭우 인한 구거유실,14370342.31,202,POINT(14370342.309 4239480.2105),0
2012,17,60700,0,09,경상남도 창원시 의창구 북면 화천리 687-10,0,4206831.144,,태풍 산바 영향에 따른 집중호우 등,14316183.63,203,POINT(14316183.628 4206831.1440000003),0
2012,17,0,0,09,울산광역시 울주군 상북면 등억알프스리 552,0,4239873.067,,폭우 인한 하천제방유실,14368238.74,204,POINT(14368238.7401 4239873.0670999996),0
2012,17,0,0,09,울산광역시 울주군 상북면 이천리 319,0,4238538.683,,폭우 인한 하천제방유실,14361672.15,205,POINT(14361672.145 4238538.6826999998),0
2012,17,0,0,09,울산광역시 울주군 상북면 이천리 616,0,4236855.555,,폭우 인한 하천제방유실,14361461.19,206,POINT(14361461.1896 4236855.5554),0
2012,17,0,0,09,울산광역시 울주군 상북면 덕현리 413-1,0,4249990.363,,폭우 인한 마을안길붕괴,14366464.41,207,POINT(14366464.414899999 4249990.3630999997),0
2012,18,65000,0,09,경상남도 창원시 성산구 외동 853-7,0,4192229.356,,태풍 산바 내습으로 인한 경사지 토사 붕괴,14324539.02,208,POINT(14324539.019099999 4192229.3563999999),0
2012,25,0,0,09,울산광역시 동구 주전동 15-7 태영건설,1,4241123.344,,구조물 붕괴,14410637.12,209,POINT(14410637.1171 4241123.3443999998),1
2012,13,0,0,10,,2,4247329.251,전라북도 정읍시 칠보면 암축길 17,하천제방 준설작업 중 붕괴에 의한 부상,14132038.57,210,POINT(14132038.571 4247329.2511),2
2012,30,0,0,10,울산광역시 울주군 언양읍 반연리 218-2,0,4241430.833,,태풍 인한 제방유실,14380397.22,211,POINT(14380397.2194 4241430.8333000001),0
2012,01      ,0,1,11,경기도 김포시 사우동 925,9,4525727.864,,옥상 타설 공사 중 슬레트 붕괴,14106423.32,212,POINT(14106423.322000001 4525727.8642999995),8
2012,,0,0,12,충청남도 청양군 정산면 천장리 164-1,0,4357147.484,,알프스마을 얼음축제 시설물 붕괴,14128047.24,213,POINT(14128047.2401 4357147.4835000001),0
2012,03      ,0,0,12,강원도 평창군 평창읍 노론리 산40-1 (금산산업),1,4488360.117,,갱도내에서 포크레인 작업중 암반붕괴,14299186.25,214,POINT(14299186.252599999 4488360.1166000003),1
2012,06      ,0,0,12,전라북도 익산시 낭산면 석천리 산50,1,4309940.73,,공사장 기계붕괴로 차량 덮침,14142828.52,215,POINT(14142828.516000001 4309940.7301000003),1
2012,26,0,0,12,충청남도 청양군 정산면 천장리 174,0,4357098.779,,알프스마을 얼음축제장 붕괴사고,14128226.5,216,POINT(14128226.4954 4357098.7785999998),0
2013,16,0,0,01,경기도 성남시 분당구 삼평동 653,0,4494574.192,,"5층 슬래브콘크리트 타설중 4층,5층 슬래브붕괴",14150034.5,217,POINT(14150034.498600001 4494574.1914999997),0
2013,01      ,0,0,02,대구광역시 달성군 논공읍 북리 1-35,1,4264119.552,,작업중 쇠 파이프가 붕괴하여 1명 부상,14300147.36,218,POINT(14300147.361199999 4264119.5522999996),1
2013,01      ,0,0,03,전라북도 익산시 창인동 1가 152-24,0,4292470.381,,건물 담벼락 대리서 떨어짐,14132094.18,219,POINT(14132094.180199999 4292470.3805),0
2013,10,0,0,03,울산광역시 울주군 온산읍 당월리 248-1,1,4219943.931,,보일러 내 콘크리트 밑에 끼임사고,14399177.72,220,POINT(14399177.715600001 4219943.9313000003),1
2013,14,0,0,03,강원도 원주시 판부면 서곡리 537,2,4483572.853,,사찰 지붕에서 일하던 인부2명 지붕골조 붕괴되면서 메몰,14241268.43,221,POINT(14241268.4299 4483572.8530999999),2
2020,03      ,87198,0,08,충청북도 진천군 이월면 사곡리 416-1,0,4423742.129,,폭우로 인한 수로관 파손 및 유실,14185746.61,652,POINT(14185746.614 4423742.1290999996),0
2020,03      ,57323,0,08,충청북도 진천군 이월면 신계리 산87-1,0,4429819.311,,폭우로 인한 임야 하단부 산사태,14182382.54,653,POINT(14182382.539000001 4429819.3114),0
2020,03      ,15286,0,08,충청북도 진천군 이월면 신계리 산57-14,0,4432468.464,,폭우로 인한 임야 산사태,14182526.14,654,POINT(14182526.141100001 4432468.4643000001),0
2020,03      ,58088,0,08,충청북도 진천군 이월면 사당리 산1-2,0,4431753.88,,호우로 인한 산사태,14187872.82,655,POINT(14187872.816299999 4431753.8799999999),0
2020,03      ,202543,0,08,충청북도 진천군 이월면 송림리 산29-1,0,4428960.777,,폭우로 인한 임야 하단부 산사태,14182497.2,656,POINT(14182497.198100001 4428960.7768000001),0
2020,03      ,1753,0,08,충청북도 진천군 이월면 신월리 317-23,0,4428428.144,,호우로 인한 농어촌도로 침수,14189598.27,657,POINT(14189598.2684 4428428.1442),0
2020,03      ,8298,0,08,충청북도 진천군 이월면 은행정1길 28-2,0,4424513.244,충청북도 진천군 이월면 사곡리 763-0,폭우로 인한 법면 유실,14184640.1,658,POINT(14184640.098300001 4424513.2444000002),0
2020,03      ,0,0,08,충청남도 당진시 합덕읍 석우리 1197,0,4410057.937,,폭우로 인한 법면 유실,14109279.59,659,POINT(14109279.5888 4410057.9374000002),0
2020,03      ,0,0,08,충청남도 당진시 합덕읍 석우리 1165,0,4413181.223,,폭우로 인한 법면 유실,14108838.7,660,POINT(14108838.7006 4413181.2231999999),0
2020,03      ,0,0,08,충청남도 당진시 합덕읍 석우리 1190,0,4410035.273,,폭우로 인한 법면 유실,14109741.44,661,POINT(14109741.436699999 4410035.2731999997),0
2020,03      ,0,0,08,충청남도 당진시 송악읍 한진리 404,0,4435357.38,,폭우로 인한 법면 유실,14110794.09,662,POINT(14110794.0877 4435357.3798000002),0
2020,03      ,0,0,08,충청남도 당진시 송산면 동곡리 497,0,4434859.858,,폭우로 인한 법면 유실,14104858.27,663,POINT(14104858.2744 4434859.8579000002),0
2020,04      ,1269,0,08,충청북도 진천군 이월면 장양리 710,0,4428070.286,,호우로 인한 법면 유실,14185698.75,664,POINT(14185698.7466 4428070.2857999997),0
2020,06      ,22929,0,08,경기도 양평군 양동면 쑥골길 35,0,4509312.027,경기도 양평군 양동면 고송리 산9,폭우로 인한 임도 계곡부 토사유출,14216222.55,665,POINT(14216222.551000001 4509312.0270999996),0
2020,06      ,92045,0,08,경기도 양평군 용문면 갈월길 111-77,0,4507614.306,경기도 양평군 용문면 삼성리 산59,폭우로 인한 임도 법면| 계곡부 토사유출,14201884.6,666,POINT(14201884.6006 4507614.3059),0
2020,07      ,11465,0,08,경기도 양평군 단월면 고북길 76-23,0,4523114.47,경기도 양평군 단월면 산음리 685-6,폭우로 인한 법면| 계곡부 토사유출,14204044.2,667,POINT(14204044.1987 4523114.4703000002),0
2020,08      ,6114,0,08,광주광역시 남구 노대동 산1,0,4178099.525,,폭우로 인한 토석류 유출,14126503.49,668,POINT(14126503.494200001 4178099.5244999998),0
2020,08      ,6114,0,08,광주광역시 남구 노대동 산1,0,4176318.51,광주광역시 남구 덕남동 산49,폭우로 인한 토석류 유출,14126795.15,669,POINT(14126795.1513 4176318.5098000001),0
2020,08      ,10700,0,08,광주광역시 남구 노대동 산1,0,4177114.421,광주광역시 남구 행암동 산124,폭우로 인한 토석류 유출,14125101.98,670,POINT(14125101.981799999 4177114.4207000001),0
2020,08      ,9095,0,08,광주광역시 남구 노대동 산1,0,4177004.214,광주광역시 남구 행암동 산127-1,폭우로 인한 토석류 유출,14125065.25,671,POINT(14125065.246400001 4177004.2141999998),0
2020,08      ,9554,0,08,광주광역시 남구 노대동 산1,0,4178513.185,광주광역시 남구 임암동 산5,폭우로 인한 토석류 유출,14122965.76,672,POINT(14122965.7608 4178513.1853),0
2020,08      ,12840,0,08,광주광역시 남구 노대동 산1,0,4180764.097,광주광역시 남구 봉선동 산32-2,폭우로 인한 토석류 유출,14128955.86,673,POINT(14128955.862600001 4180764.0973),0
2020,08      ,0,0,08,전라남도 나주시 다시면 산두길 24,0,4161609.195,전라남도 나주시 다시면 죽산리 696,집중호우로 인한 주택 전파,14095512.15,674,POINT(14095512.148 4161609.1949),0
2020,08      ,0,0,08,전라남도 나주시 다시면 산두길 12,0,4161625.499,전라남도 나주시 다시면 죽산리 367-4,집중호우로 인한 주택 전파,14095641.28,675,POINT(14095641.2786 4161625.4991000001),0
